,league,gamelength,result,k,d,a,fb,kpm,okpm,ckpm,fd,fdtime,teamdragkills,oppdragkills,elementals,oppelementals,firedrakes,waterdrakes,earthdrakes,airdrakes,elders,oppelders,herald,heraldtime,ft,fttime,firstmidouter,firsttothreetowers,teambaronkills,oppbaronkills,dmgtochamps,dmgtochampsperminute,wards,wpm,wardkills,wcpm,totalgold,earnedgpm,goldspent,gspd,monsterkillsownjungle,monsterkillsenemyjungle,cspm,goldat10,oppgoldat10,gdat10,goldat15,oppgoldat15,gdat15,xpat10,oppxpat10,xpdat10,csat10,oppcsat10,csdat10,csat15,oppcsat15,csdat15
0,LCS,35.5,1,21,14,52,0,0.5915492957999999,0.3943661972,0.9859154929999999,0,12.55663333,2,2,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,13.36941667,1.0,15.16268333,1.0,0,1.0,0.0,70545.0,1987.1830989999999,109.0,3.070422535,51.0,1.4366197180000002,69022.0,1293.464789,65108.0,0.11096611039999998,151.0,24.0,31.8028169,16118.0,15436.0,682.0,24287.0,23616.0,671.0,19260.0,18621.0,639.0,334.0,316.0,18.0,548.0,535.0,13.0
1,LCS,35.5,0,14,21,32,1,0.3943661972,0.5915492957999999,0.9859154929999999,1,12.55663333,2,2,2.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,13.36941667,0.0,15.16268333,0.0,1,0.0,1.0,71736.0,2020.732394,108.0,3.042253521,37.0,1.042253521,61541.0,1082.7323939999999,58263.0,-0.11096611039999998,155.0,4.0,32.98591549,15436.0,16118.0,-682.0,23616.0,24287.0,-671.0,18621.0,19260.0,-639.0,316.0,334.0,-18.0,535.0,548.0,-13.0
2,LCS,29.7,1,11,4,25,1,0.3703703704,0.1346801347,0.5050505050999999,1,12.30696667,2,1,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,12.37743333,1.0,12.7916,1.0,1,1.0,0.0,51538.0,1735.286195,96.0,3.2323232319999997,44.0,1.4814814809999999,59081.0,1330.8619529999999,50910.0,0.1358673421,102.0,56.0,35.65656566,16270.0,14985.0,1285.0,27399.0,23026.0,4373.0,19015.0,18226.0,789.0,316.0,335.0,-19.0,509.0,506.0,3.0
3,LCS,29.7,0,4,11,10,0,0.1346801347,0.3703703704,0.5050505050999999,0,12.30696667,1,2,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,12.37743333,0.0,12.7916,0.0,0,0.0,1.0,38185.0,1285.690236,93.0,3.131313131,41.0,1.38047138,45794.0,883.4882154999999,44433.0,-0.1358673421,82.0,0.0,33.26599327,14985.0,16270.0,-1285.0,23026.0,27399.0,-4373.0,18226.0,19015.0,-789.0,335.0,316.0,19.0,506.0,509.0,-3.0
4,LCS,31.98333333,1,12,3,26,1,0.3751954143,0.09379885357000001,0.46899426780000003,0,10.15893333,3,1,3.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,12.24278333,0.0,14.38633333,1.0,1,1.0,0.0,49421.0,1545.211047,143.0,4.471078686999999,44.0,1.375716519,61326.0,1262.351225,54340.0,0.15816909099999998,128.0,18.0,34.29911412,16157.0,14365.0,1792.0,26339.0,22782.0,3557.0,19284.0,18656.0,628.0,322.0,305.0,17.0,512.0,470.0,42.0
5,LCS,31.98333333,0,3,12,4,0,0.09379885357000001,0.3751954143,0.46899426780000003,1,10.15893333,1,3,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,12.24278333,1.0,14.38633333,0.0,0,0.0,1.0,26486.0,828.1188119,80.0,2.501302762,69.0,2.157373632,48986.0,876.5252736,46375.0,-0.15816909099999998,136.0,5.0,31.95414278,14365.0,16157.0,-1792.0,22782.0,26339.0,-3557.0,18656.0,19284.0,-628.0,305.0,322.0,-17.0,470.0,512.0,-42.0
6,LCS,38.88333333,0,9,14,16,0,0.23146163739999998,0.36005143590000005,0.5915130733,0,9.21785,3,2,3.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,15.91036667,1.0,17.64288333,1.0,1,0.0,1.0,89202.0,2294.0934420000003,156.0,4.012001715,88.0,2.263180454,61952.0,945.8396913999999,59625.0,-0.06733924881,157.0,22.0,32.94470639,16107.0,16223.0,-116.0,24066.0,23318.0,748.0,18307.0,18250.0,57.0,310.0,313.0,-3.0,473.0,467.0,6.0
7,LCS,38.88333333,1,14,9,34,1,0.36005143590000005,0.23146163739999998,0.5915130733,1,9.21785,2,3,2.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,15.91036667,0.0,17.64288333,0.0,0,1.0,0.0,52709.0,1355.5679380000001,173.0,4.44920703,78.0,2.006000857,70016.0,1153.229318,63780.0,0.06733924881,128.0,15.0,32.81611659,16223.0,16107.0,116.0,23318.0,24066.0,-748.0,18250.0,18307.0,-57.0,313.0,310.0,3.0,467.0,473.0,-6.0
8,LCS,28.6,1,10,2,30,1,0.3496503497,0.06993006992999999,0.41958041960000003,1,7.632033333,4,0,4.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,11.29911667,1.0,11.7289,0.0,1,1.0,0.0,31891.0,1115.06993,103.0,3.601398601,64.0,2.237762238,56851.0,1327.615385,47031.0,0.08491538385,104.0,13.0,37.7972028,16356.0,15378.0,978.0,25719.0,24055.0,1664.0,18205.0,18488.0,-283.0,335.0,340.0,-5.0,547.0,548.0,-1.0
9,LCS,28.6,0,2,10,6,0,0.06993006992999999,0.3496503497,0.41958041960000003,0,7.632033333,0,4,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.29911667,0.0,11.7289,1.0,0,0.0,1.0,28073.0,981.5734266000001,129.0,4.51048951,43.0,1.503496503,45207.0,920.4825175000001,43200.0,-0.08491538385,130.0,0.0,34.86013986,15378.0,16356.0,-978.0,24055.0,25719.0,-1664.0,18488.0,18205.0,283.0,340.0,335.0,5.0,548.0,547.0,1.0
10,LCS,34.31666667,0,6,9,15,0,0.1748421564,0.2622632346,0.437105391,0,11.4095,2,2,2.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,11.51136667,1.0,15.34375,1.0,1,1.0,0.0,50629.0,1475.347256,97.0,2.826614862,54.0,1.573579407,53441.0,905.1345312999999,51025.0,-0.02448821565,120.0,8.0,28.67411365,14368.0,16191.0,-1823.0,21551.0,24253.0,-2702.0,17963.0,18981.0,-1018.0,270.0,320.0,-50.0,435.0,519.0,-84.0
11,LCS,34.31666667,1,9,7,22,1,0.2622632346,0.1748421564,0.437105391,1,11.4095,2,2,2.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,11.51136667,0.0,15.34375,0.0,0,0.0,1.0,55682.0,1622.593492,129.0,3.759106362,44.0,1.2821758140000001,59641.0,1085.80476,52290.0,0.02448821565,125.0,19.0,34.26906265,16191.0,14368.0,1823.0,24253.0,21551.0,2702.0,18981.0,17963.0,1018.0,320.0,270.0,50.0,519.0,435.0,84.0
12,LCS,30.48333333,1,17,10,47,1,0.5576817933,0.32804811370000003,0.8857299070999999,0,14.73511667,1,2,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,11.05028333,0.0,14.4673,0.0,0,1.0,0.0,48800.0,1600.874795,105.0,3.4445051939999995,42.0,1.3778020780000002,57322.0,1223.232367,52383.0,0.059626669810000005,107.0,12.0,30.50847458,16226.0,15575.0,651.0,24586.0,26943.0,-2357.0,18761.0,18573.0,188.0,275.0,297.0,-22.0,451.0,496.0,-45.0
13,LCS,30.48333333,0,10,17,19,0,0.32804811370000003,0.5576817933,0.8857299070999999,1,14.73511667,2,1,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,11.05028333,1.0,14.4673,1.0,1,0.0,1.0,48392.0,1587.490432,122.0,4.002186987,49.0,1.607435757,51306.0,1025.8786220000002,49350.0,-0.059626669810000005,119.0,12.0,31.1645708,15575.0,16226.0,-651.0,26943.0,24586.0,2357.0,18573.0,18761.0,-188.0,297.0,275.0,22.0,496.0,451.0,45.0
14,LCS,28.6,1,11,8,24,0,0.3846153846,0.27972027969999996,0.6643356643,0,11.02151667,1,3,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,10.96408333,0.0,11.56048333,1.0,0,0.0,0.0,46139.0,1613.2517480000001,93.0,3.251748252,52.0,1.8181818180000002,53114.0,1196.951049,46333.0,-0.053603310300000005,129.0,16.0,34.79020979,14331.0,16415.0,-2084.0,22905.0,26696.0,-3791.0,17413.0,18689.0,-1276.0,279.0,323.0,-44.0,462.0,520.0,-58.0
15,LCS,28.6,0,8,11,23,1,0.27972027969999996,0.3846153846,0.6643356643,1,11.02151667,3,1,3.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,10.96408333,1.0,11.56048333,0.0,1,0.0,0.0,43320.0,1514.685315,100.0,3.496503497,45.0,1.573426573,50238.0,1096.391608,48885.0,0.053603310300000005,105.0,10.0,33.74125874,16415.0,14331.0,2084.0,26696.0,22905.0,3791.0,18689.0,17413.0,1276.0,323.0,279.0,44.0,520.0,462.0,58.0
16,LCS,29.08333333,1,17,8,40,0,0.5845272206000001,0.2750716332,0.8595988539,0,7.515633332999999,3,1,3.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,11.11391667,0.0,15.44118333,0.0,0,0.0,1.0,55525.0,1909.169054,92.0,3.163323782,47.0,1.616045845,56604.0,1286.888252,49075.0,-0.00629697339,103.0,17.0,33.73065903,15492.0,15681.0,-189.0,24684.0,24576.0,108.0,18922.0,19467.0,-545.0,309.0,322.0,-13.0,499.0,506.0,-7.0
17,LCS,29.08333333,0,8,17,17,1,0.2750716332,0.5845272206000001,0.8595988539,1,7.515633332999999,1,3,1.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,11.11391667,1.0,15.44118333,1.0,1,1.0,0.0,56749.0,1951.255014,104.0,3.575931232,39.0,1.340974212,50553.0,1078.830946,49385.0,0.00629697339,112.0,16.0,30.67048711,15681.0,15492.0,189.0,24576.0,24684.0,-108.0,19467.0,18922.0,545.0,322.0,309.0,13.0,506.0,499.0,7.0
18,LCS,30.5,0,5,9,17,0,0.16393442619999998,0.29508196719999996,0.45901639340000006,0,7.6052,0,4,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.41851667,0.0,13.18366667,0.0,0,0.0,1.0,39296.0,1288.393443,105.0,3.442622951,40.0,1.31147541,49350.0,960.852459,44860.0,-0.15883439359999998,132.0,4.0,32.49180328,14464.0,17216.0,-2752.0,22722.0,27548.0,-4826.0,18361.0,19983.0,-1622.0,304.0,366.0,-62.0,501.0,580.0,-79.0
19,LCS,30.5,1,9,5,24,1,0.29508196719999996,0.16393442619999998,0.45901639340000006,1,7.6052,4,0,4.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,1.0,11.41851667,1.0,13.18366667,1.0,1,1.0,0.0,59252.0,1942.688525,91.0,2.983606557,49.0,1.606557377,58847.0,1272.229508,52600.0,0.15883439359999998,95.0,20.0,34.85245902,17216.0,14464.0,2752.0,27548.0,22722.0,4826.0,19983.0,18361.0,1622.0,366.0,304.0,62.0,580.0,501.0,79.0
20,LCS,29.2,0,5,24,11,1,0.1712328767,0.8219178081999999,0.9931506848999999,1,6.7453833329999995,1,3,1.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,10.90883333,1.0,9.943533333,1.0,1,0.0,1.0,46368.0,1587.945205,103.0,3.52739726,46.0,1.575342466,44627.0,869.1301369999999,43110.0,-0.1401669579,87.0,8.0,26.74657534,16462.0,15697.0,765.0,25091.0,25183.0,-92.0,18656.0,17628.0,1028.0,312.0,266.0,46.0,497.0,462.0,35.0
21,LCS,29.2,1,24,5,65,0,0.8219178081999999,0.1712328767,0.9931506848999999,0,6.7453833329999995,3,1,3.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,10.90883333,0.0,9.943533333,0.0,0,1.0,0.0,59086.0,2023.4931510000001,109.0,3.732876712,40.0,1.369863014,59014.0,1361.835616,49608.0,0.1401669579,104.0,25.0,29.00684932,15697.0,16462.0,-765.0,25183.0,25091.0,92.0,17628.0,18656.0,-1028.0,266.0,312.0,-46.0,462.0,497.0,-35.0
22,CBLoL,30.56666667,1,18,5,44,0,0.5888767721,0.1635768811,0.7524536531999999,0,6.845333332999999,4,1,4.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,11.2761,0.0,17.47805,1.0,1,1.0,0.0,66439.0,2173.576881,112.0,3.6641221369999997,44.0,1.439476554,60576.0,1324.684842,54020.0,0.18808542530000003,112.0,30.0,32.68266085,14674.0,14913.0,-239.0,22944.0,22723.0,221.0,17834.0,18334.0,-500.0,302.0,290.0,12.0,485.0,464.0,21.0
23,CBLoL,30.56666667,0,5,18,14,1,0.1635768811,0.5888767721,0.7524536531999999,1,6.845333332999999,1,4,1.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,11.2761,1.0,17.47805,0.0,0,0.0,1.0,49275.0,1612.050164,109.0,3.565976009,39.0,1.275899673,46871.0,876.3206107000001,44733.0,-0.18808542530000003,97.0,0.0,29.54198473,14913.0,14674.0,239.0,22723.0,22944.0,-221.0,18334.0,17834.0,500.0,290.0,302.0,-12.0,464.0,485.0,-21.0
24,LCK,31.18333333,0,3,16,5,0,0.09620523784,0.5130946018,0.6092998397,0,9.581566667,0,4,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.20685,0.0,15.81121667,0.0,0,0.0,1.0,46322.0,1485.473009,117.0,3.752004276,46.0,1.47514698,48009.0,883.3821485999999,46585.0,-0.2135940945,127.0,8.0,33.63976483,15206.0,14841.0,365.0,22874.0,23837.0,-963.0,18089.0,18488.0,-399.0,333.0,336.0,-3.0,523.0,529.0,-6.0
25,LCK,31.18333333,1,16,3,44,1,0.5130946018,0.09620523784,0.6092998397,1,9.581566667,4,0,4.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,15.20685,1.0,15.81121667,1.0,1,1.0,0.0,46494.0,1490.988776,122.0,3.912346339,66.0,2.116515232,64022.0,1396.89364,57725.0,0.2135940945,113.0,16.0,36.97487974,14841.0,15206.0,-365.0,23837.0,22874.0,963.0,18488.0,18089.0,399.0,336.0,333.0,3.0,529.0,523.0,6.0
26,LCK,41.71666667,1,13,17,30,0,0.3116260487,0.4075109868,0.7191370356,0,6.993333333,3,3,3.0,3.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,16.04396667,1.0,16.38175,1.0,1,1.0,1.0,60538.0,1451.1705949999998,169.0,4.051138634,95.0,2.277267279,75122.0,1155.734718,68625.0,-0.035848449069999996,162.0,55.0,32.45705154,14495.0,15936.0,-1441.0,22886.0,23528.0,-642.0,18600.0,18590.0,10.0,310.0,296.0,14.0,474.0,464.0,10.0
27,LCK,41.71666667,0,17,13,42,1,0.4075109868,0.3116260487,0.7191370356,1,6.993333333,3,3,3.0,3.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,16.04396667,0.0,16.38175,0.0,0,1.0,1.0,74175.0,1778.06632,197.0,4.7223332000000005,77.0,1.8457850580000001,74679.0,1145.1154609999999,71130.0,0.035848449069999996,124.0,4.0,32.24131043,15936.0,14495.0,1441.0,23528.0,22886.0,642.0,18590.0,18600.0,-10.0,296.0,310.0,-14.0,464.0,474.0,-10.0
28,LCK,33.55,0,5,13,16,0,0.1490312966,0.38748137109999997,0.5365126677000001,0,5.497266667000001,2,3,2.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,19.754,0.0,17.47128333,0.0,0,0.0,1.0,62213.0,1854.336811,107.0,3.189269747,58.0,1.72876304,55773.0,1009.311475,55283.0,-0.029986904110000004,133.0,19.0,35.08196721,15718.0,15733.0,-15.0,23266.0,24438.0,-1172.0,19058.0,18919.0,139.0,347.0,332.0,15.0,539.0,541.0,-2.0
29,LCK,33.55,1,13,5,37,1,0.38748137109999997,0.1490312966,0.5365126677000001,1,5.497266667000001,3,2,3.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,19.754,1.0,17.47128333,1.0,1,1.0,0.0,64988.0,1937.04918,138.0,4.113263785,44.0,1.31147541,68611.0,1391.964232,56966.0,0.029986904110000004,107.0,22.0,36.30402385,15733.0,15718.0,15.0,24438.0,23266.0,1172.0,18919.0,19058.0,-139.0,332.0,347.0,-15.0,541.0,539.0,2.0
30,LCK,33.6,0,4,16,5,1,0.11904761900000001,0.4761904762,0.5952380952,0,6.1163,2,3,2.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,12.58268333,1.0,13.02848333,0.0,1,0.0,1.0,55354.0,1647.440476,146.0,4.345238095,75.0,2.232142857,57653.0,1062.85119,55125.0,-0.06981914949,150.0,8.0,36.69642857,15712.0,14993.0,719.0,25137.0,23975.0,1162.0,18061.0,18527.0,-466.0,331.0,317.0,14.0,560.0,525.0,35.0
31,LCK,33.6,1,16,4,50,0,0.4761904762,0.11904761900000001,0.5952380952,1,6.1163,3,2,3.0,2.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,12.58268333,0.0,13.02848333,1.0,0,1.0,0.0,71910.0,2140.178571,156.0,4.6428571430000005,72.0,2.142857143,66233.0,1318.208333,59113.0,0.06981914949,156.0,2.0,36.30952381,14993.0,15712.0,-719.0,23975.0,25137.0,-1162.0,18527.0,18061.0,466.0,317.0,331.0,-14.0,525.0,560.0,-35.0
32,LCK,35.36666667,1,16,8,27,1,0.452403393,0.2262016965,0.6786050895,0,10.54381667,1,3,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,12.76318333,1.0,19.44281667,1.0,1,1.0,1.0,71620.0,2025.0706879999998,177.0,5.004712535,74.0,2.092365693,68263.0,1279.187559,62625.0,0.017314274209999998,150.0,4.0,35.96606975,15253.0,15810.0,-557.0,23685.0,23817.0,-132.0,18628.0,20036.0,-1408.0,311.0,330.0,-19.0,512.0,543.0,-31.0
33,LCK,35.36666667,0,8,16,16,0,0.2262016965,0.452403393,0.6786050895,1,10.54381667,3,1,3.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,12.76318333,0.0,19.44281667,0.0,0,1.0,1.0,49768.0,1407.200754,142.0,4.015080113,82.0,2.318567389,62234.0,1108.7163050000001,61550.0,-0.017314274209999998,172.0,10.0,36.22054665,15810.0,15253.0,557.0,23817.0,23685.0,132.0,20036.0,18628.0,1408.0,330.0,311.0,19.0,543.0,512.0,31.0
34,LCK,33.63333333,1,15,9,33,0,0.4459861249,0.26759167489999997,0.7135777998,1,8.0946,4,1,4.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,1.0,15.2597,1.0,15.32581667,1.0,1,1.0,0.0,77046.0,2290.763132,130.0,3.865213082,58.0,1.7244796830000002,64737.0,1271.815659,54260.0,0.045424559419999996,129.0,27.0,34.22200198,15143.0,14402.0,741.0,25037.0,22066.0,2971.0,18898.0,17776.0,1122.0,348.0,313.0,35.0,525.0,467.0,58.0
35,LCK,33.63333333,0,9,15,24,1,0.26759167489999997,0.4459861249,0.7135777998,0,8.0946,1,4,1.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,15.2597,0.0,15.32581667,0.0,0,0.0,1.0,56704.0,1685.946482,130.0,3.865213082,52.0,1.5460852330000001,51733.0,885.1754212000001,51850.0,-0.045424559419999996,133.0,4.0,29.79187314,14402.0,15143.0,-741.0,22066.0,25037.0,-2971.0,17776.0,18898.0,-1122.0,313.0,348.0,-35.0,467.0,525.0,-58.0
36,LCK,34.63333333,0,8,14,18,1,0.2309913378,0.4042348412,0.635226179,0,7.593983333,0,5,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.74271667,0.0,13.3154,0.0,0,0.0,2.0,44708.0,1290.895091,135.0,3.897978826,72.0,2.07892204,56053.0,966.6814243999999,54280.0,-0.1494140209,120.0,0.0,30.63522618,14481.0,15053.0,-572.0,21269.0,27811.0,-6542.0,17555.0,18299.0,-744.0,277.0,345.0,-68.0,384.0,518.0,-134.0
37,LCK,34.63333333,1,14,8,32,0,0.4042348412,0.2309913378,0.635226179,1,7.593983333,5,0,5.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,1.0,10.74271667,1.0,13.3154,1.0,1,2.0,0.0,54675.0,1578.681424,158.0,4.5620789219999995,65.0,1.87680462,70375.0,1380.213667,63045.0,0.1494140209,139.0,41.0,36.98748797,15053.0,14481.0,572.0,27811.0,21269.0,6542.0,18299.0,17555.0,744.0,345.0,277.0,68.0,518.0,384.0,134.0
38,LCK,37.96666667,1,16,14,40,1,0.4214223003,0.3687445127,0.790166813,0,8.1538,3,3,3.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,12.7742,1.0,14.07581667,0.0,0,1.0,1.0,62496.0,1646.075505,121.0,3.1870061460000003,60.0,1.580333626,71171.0,1226.2704130000002,67038.0,0.04200490413,166.0,33.0,34.02985075,14355.0,15231.0,-876.0,24156.0,22881.0,1275.0,18583.0,18886.0,-303.0,299.0,341.0,-42.0,489.0,521.0,-32.0
39,LCK,37.96666667,0,14,16,35,0,0.3687445127,0.4214223003,0.790166813,1,8.1538,3,3,2.0,3.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,12.7742,0.0,14.07581667,1.0,1,1.0,1.0,51212.0,1348.867428,142.0,3.740122915,39.0,1.027216857,66496.0,1103.136084,64280.0,-0.04200490413,132.0,12.0,31.47497805,15231.0,14355.0,876.0,22881.0,24156.0,-1275.0,18886.0,18583.0,303.0,341.0,299.0,42.0,521.0,489.0,32.0
40,LCK,45.46666667,1,17,8,45,1,0.37390029329999996,0.17595307920000003,0.5498533724,1,8.412216667000001,7,0,5.0,0.0,2.0,1.0,0.0,2.0,2.0,0.0,1.0,11.05783333,1.0,12.31421667,1.0,1,4.0,0.0,119815.0,2635.227273,177.0,3.892961877,78.0,1.7155425219999998,92494.0,1392.017595,85290.0,-0.0016518178779999998,149.0,98.0,34.83870968,15226.0,14619.0,607.0,25780.0,22597.0,3183.0,18444.0,18185.0,259.0,350.0,316.0,34.0,555.0,519.0,36.0
41,LCK,45.46666667,0,8,17,23,0,0.17595307920000003,0.37390029329999996,0.5498533724,0,8.412216667000001,0,7,0.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,11.05783333,0.0,12.31421667,0.0,0,0.0,4.0,88497.0,1946.4149559999998,171.0,3.760997067,71.0,1.561583578,81750.0,1155.71261,85431.0,0.0016518178779999998,126.0,2.0,37.34604106,14619.0,15226.0,-607.0,22597.0,25780.0,-3183.0,18185.0,18444.0,-259.0,316.0,350.0,-34.0,519.0,555.0,-36.0
42,LCK,27.6,1,21,8,53,1,0.7608695651999999,0.2898550725,1.050724638,0,10.08063333,3,1,3.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,17.96703333,1.0,14.23818333,1.0,1,1.0,0.0,57397.0,2079.601449,70.0,2.536231884,28.0,1.0144927540000002,56573.0,1387.818841,50938.0,0.19913438600000002,116.0,20.0,32.02898551,16694.0,15961.0,733.0,26622.0,24141.0,2481.0,16918.0,15811.0,1107.0,283.0,266.0,17.0,431.0,436.0,-5.0
43,LCK,27.6,0,8,21,10,0,0.2898550725,0.7608695651999999,1.050724638,1,10.08063333,1,3,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,17.96703333,0.0,14.23818333,0.0,0,0.0,1.0,29684.0,1075.5072460000001,83.0,3.007246377,20.0,0.7246376812,43279.0,906.1521739,41713.0,-0.19913438600000002,103.0,0.0,30.2173913,15961.0,16694.0,-733.0,24141.0,26622.0,-2481.0,15811.0,16918.0,-1107.0,266.0,283.0,-17.0,436.0,431.0,5.0
44,LCS,36.21666667,1,13,8,38,1,0.3589507593,0.220892775,0.5798435343,0,6.622783332999999,3,2,3.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,19.75295,0.0,16.97478333,1.0,1,1.0,0.0,64045.0,1768.3847219999998,144.0,3.9760699489999998,61.0,1.684307409,64780.0,1138.630465,57000.0,-0.004812951214,122.0,11.0,29.57202025,14927.0,15574.0,-647.0,23281.0,22724.0,557.0,17848.0,18784.0,-936.0,280.0,305.0,-25.0,434.0,465.0,-31.0
45,LCS,36.21666667,0,8,13,18,0,0.220892775,0.3589507593,0.5798435343,1,6.622783332999999,2,3,2.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,19.75295,1.0,16.97478333,0.0,0,0.0,1.0,62235.0,1718.4077309999998,127.0,3.5066728030000003,61.0,1.684307409,59341.0,988.4509893999999,57275.0,0.004812951214,134.0,10.0,32.38840313,15574.0,14927.0,647.0,22724.0,23281.0,-557.0,18784.0,17848.0,936.0,305.0,280.0,25.0,465.0,434.0,31.0
46,LCS,30.26666667,1,15,2,40,1,0.49559471369999997,0.06607929515,0.5616740088000001,1,11.76826667,3,0,3.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,15.36436667,1.0,15.48228333,1.0,1,2.0,0.0,63372.0,2093.788546,83.0,2.742290749,37.0,1.22246696,59227.0,1299.310573,55130.0,0.2299524724,97.0,28.0,32.0814978,14805.0,14319.0,486.0,23989.0,22281.0,1708.0,17725.0,18163.0,-438.0,305.0,297.0,8.0,476.0,457.0,19.0
47,LCS,30.26666667,0,2,15,4,0,0.06607929515,0.49559471369999997,0.5616740088000001,0,11.76826667,0,3,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.36436667,0.0,15.48228333,0.0,0,0.0,2.0,42408.0,1401.145374,82.0,2.7092511010000004,28.0,0.9251101321999999,45537.0,846.9977974,43760.0,-0.2299524724,115.0,4.0,32.24669604,14319.0,14805.0,-486.0,22281.0,23989.0,-1708.0,18163.0,17725.0,438.0,297.0,305.0,-8.0,457.0,476.0,-19.0
48,LCS,24.88333333,0,5,10,11,1,0.2009377093,0.4018754186,0.6028131279,0,9.696783332999999,0,3,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.86665,0.0,12.84285,0.0,0,0.0,1.0,19903.0,799.8526457,88.0,3.536503684,23.0,0.9243134628,39188.0,907.4909577999999,37225.0,-0.04746918437,105.0,0.0,30.30140656,15652.0,16140.0,-488.0,23976.0,25324.0,-1348.0,18701.0,19033.0,-332.0,308.0,339.0,-31.0,470.0,536.0,-66.0
49,LCS,24.88333333,1,10,5,25,0,0.4018754186,0.2009377093,0.6028131279,1,9.696783332999999,3,0,3.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,12.86665,1.0,12.84285,1.0,1,1.0,0.0,34830.0,1399.732083,93.0,3.737441393,48.0,1.929002009,48667.0,1288.428667,39035.0,0.04746918437,96.0,8.0,34.76222371,16140.0,15652.0,488.0,25324.0,23976.0,1348.0,19033.0,18701.0,332.0,339.0,308.0,31.0,536.0,470.0,66.0
50,LCS,29.36666667,1,13,2,30,0,0.44267877409999995,0.06810442678999999,0.5107832009000001,1,13.27798333,2,0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,15.89486667,1.0,18.11871667,1.0,1,1.0,0.0,47710.0,1624.631101,101.0,3.439273553,55.0,1.8728717369999999,54910.0,1210.883087,49180.0,0.1206731132,94.0,14.0,33.40522134,15052.0,15760.0,-708.0,23824.0,23201.0,623.0,18919.0,18490.0,429.0,315.0,323.0,-8.0,497.0,499.0,-2.0
